valid;pid;ppn;costs;isbdcount;matchcount;matchrate;avgcosts;goodorder4
1;9084;142835757;1.63476264;34;31;0.9117647058823529;1.8423814075803608;0.7268705630187441
0;9084;221251340;;28;10;0.35714285714285715;2.2681599370909105;0.4737127004392798
1;9085;150817398;1.23115587;44;42;0.9545454545454546;1.4385093372040672;0.8070030347207622
0;9085;214311058;;17;4;0.23529411764705882;2.3955646662726933;0.4089662366476129
1;9086;142835870;1.28505993;50;33;0.66;1.6055881494776143;0.7249428878507926
0;9086;149893914;;54;13;0.24074074074074073;2.837362751335519;0.5348254872568972
1;9092;21288879X;1.78161931;26;35;1.3461538461538463;1.184769729326002;0.8893239175052894
0;9092;151571090;;71;22;0.30985915492957744;2.719324622454399;0.5888502380341177
1;9103;147040450;1.48349559;21;22;1.0476190476190477;1.4062300232012241;0.7926197445706527
0;9103;265044111;;80;19;0.2375;2.549546623628397;0.544182100477751
1;9125;211901512;1.99695396;27;22;0.8148148148148148;1.4424845509525024;0.6493886553236738
0;9125;135760992;;17;8;0.47058823529411764;2.129727051673994;0.7810164654466976
1;9219;043246885;0.997591197;38;30;0.7894736842105263;2.2357836206874353;0.6433695306468526
0;9219;318497166;;16;2;0.125;3.291505750133951;0.6462250542233331
1;9220;212294628;0.915362179;32;21;0.65625;2.50498814928824;0.4604020469651223
0;9220;13691943X;;27;21;0.7777777777777778;2.7980422670316636;0.4564846266257254
1;9223;212301500;1.81121266;16;17;1.0625;1.6148771895884684;0.7631461393305187
0;9223;151527814;;77;13;0.16883116883116883;3.113297885971077;0.446831495541645
1;9224;212365916;1.85974741;34;26;0.7647058823529411;1.671078821167825;0.8084577351960767
0;9224;147752795;;44;34;0.7727272727272727;2.4491299595551377;0.564762649598909
1;9281;144160986;0.698222756;82;58;0.7073170731707317;1.6729299940164213;0.704447186507364
0;9281;146481399;;16;9;0.5625;2.3003374089614783;0.3152656549447567
1;9284;213012030;1.38627183;50;28;0.56;2.707778361479073;0.6049389586420991
0;9284;226230597;;27;15;0.5555555555555556;2.7310123217861233;0.6054229813573403
1;9288;147048346;0.687687874;33;21;0.6363636363636364;1.327848768926642;0.837090205740469
0;9288;138661979;;21;12;0.5714285714285714;2.0463569275353857;0.5886466042475287
1;9308;213026082;1.3972888;47;65;1.3829787234042554;1.0319983252173748;0.8558136887977196
0;9308;150677278;;78;34;0.4358974358974359;2.2436220568608927;0.5823083073980595
1;9383;134262247;1.597947;23;37;1.608695652173913;1.6051009166857466;0.7771291258769305
0;9383;149977824;;49;18;0.3673469387755102;2.8634212291884307;0.5621625342242741
1;9406;150713576;1.07456446;72;73;1.0138888888888888;2.4172105373655755;0.6410640818607539
0;9406;136394477;;170;76;0.4470588235294118;2.7145467228190188;0.5772615889757844
1;9409;213370166;1.01592195;7;11;1.5714285714285714;1.0209053981132306;0.9337822742644453
0;9409;143283332;;19;3;0.15789473684210525;2.933589043728928;0.09660508712878857
1;9427;213382407;1.30921662;14;17;1.2142857142857142;1.0904526515749307;0.8391273270871211
0;9427;222981857;;94;34;0.3617021276595745;2.617047680432414;0.523941058826409
1;9432;132051052;0.921669006;14;15;1.0714285714285714;0.9759872486957585;0.9312898782606366
0;9432;137480210;;59;16;0.2711864406779661;2.7449534393887856;0.44695133743237075
1;9437;141565748;1.37572801;26;13;0.5;1.9353429907583863;0.76613377613223
0;9437;225838737;;58;8;0.13793103448275862;2.730272569827837;0.2733745374353453
1;9445;211526967;0.916470289;21;14;0.6666666666666666;2.0378824373003255;0.5607413080703758
0;9445;184137306;;42;7;0.16666666666666666;3.1045923410488667;0.4689080047615457
1;9446;211508632;1.15500331;26;13;0.5;2.0698315551670707;0.5816842402002785
0;9446;145960714;;24;1;0.041666666666666664;3.062931394308412;NaN
1;9447;150722869;1.97149444;37;36;0.972972972972973;1.6951109913170044;0.8115430851966853
0;9447;135375959;;81;22;0.2716049382716049;2.6978984771828345;0.43218123148779225
1;9450;213521202;1.07484829;28;25;0.8928571428571429;1.2772377969902236;0.8292702215713748
0;9450;147437466;;23;4;0.17391304347826086;2.208144049543355;0.533304136549429
1;9455;132062658;0.991669536;30;47;1.5666666666666667;1.7395888965295156;0.8102896747045867
0;9455;219684634;;35;45;1.2857142857142858;2.6162439893009233;0.5997842592239471
1;9460;144052881;1.19139206;26;21;0.8076923076923077;1.2920130396414788;0.7079263636901012
0;9460;226176290;;24;8;0.3333333333333333;2.641232043629011;0.7119559027914519
1;9468;137700695;1.9178828;47;31;0.6595744680851063;2.1665342214053602;0.7316587650455734
0;9468;135752027;;42;11;0.2619047619047619;3.001492500659177;0.5175535830901135
1;9469;213597438;1.907107;69;21;0.30434782608695654;1.8111361091405318;0.7010697522381368
0;9469;184830265;;41;3;0.07317073170731707;3.1174515477247176;0.13846235668886875
1;9474;213751291;1.3159312;33;45;1.3636363636363635;0.9420639584220423;0.8710756363666173
0;9474;231881347;;31;12;0.3870967741935484;1.7620189515009226;0.6613909722806025
1;9477;140709703;1.61458361;18;13;0.7222222222222222;0.8785506839734922;0.8458963020006881
0;9477;144651688;;76;18;0.23684210526315788;2.8078956865914724;0.47142711314048413
1;9487;213865645;1.59770775;13;18;1.3846153846153846;1.0682060648307503;0.8740517554874038
0;9487;058310436;;20;5;0.25;3.1083285290670886;0.6493278613150604
1;9529;212304852;1.74850976;20;23;1.15;1.1402432820835724;0.7611156647769683
0;9529;184395399;;34;10;0.29411764705882354;2.560497768069131;0.3109351014781683
1;9547;212314920;1.97673821;90;52;0.5777777777777777;2.1859499948518266;0.6426722356939638
0;9547;134049594;;26;10;0.38461538461538464;2.283234006493653;0.4801094938915833
1;9562;141800984;0.559943795;33;10;0.30303030303030304;1.883821120891517;0.5820499154710524
0;9562;133542203;;18;10;0.5555555555555556;2.5659260171536635;0.33694386611536986
1;9576;155817655;1.07766938;83;65;0.7831325301204819;2.223840995831265;0.6915589780831028
0;9576;164359133;;59;22;0.3728813559322034;2.780599732982493;0.4440300546154565
1;9583;212382594;1.43631792;10;9;0.9;1.3438856801405388;0.8043021420443786
0;9583;304916226;;32;1;0.03125;0.8001059354420956;NaN
1;9603;212385046;1.34782028;14;19;1.3571428571428572;1.6040052245321;0.9047680170327709
0;9603;141262745;;28;9;0.32142857142857145;2.1483674417850325;0.44544877113107356
1;9606;212385372;0.869102061;29;30;1.0344827586206897;1.3361305942620723;0.8153407273630037
0;9606;137718217;;36;13;0.3611111111111111;2.411582658388948;0.5106286774221072
1;9625;15072361X;1.23254025;97;111;1.1443298969072164;1.5597570456391183;0.8226778256224122
0;9625;147500605;;19;19;1.0;1.7862609939755885;0.6546026200163368
1;9646;212410326;1.87479949;89;50;0.5617977528089888;1.8992779916845632;0.6866642826664363
0;9646;141028882;;92;31;0.33695652173913043;2.621652731190045;0.6222783199272628
1;9655;136061281;1.69929051;16;18;1.125;1.3276653872575703;0.8503830057659338
0;9655;216207177;;64;21;0.328125;2.8459508759035637;0.5546576437218259
1;9678;212821156;1.7875762;26;26;1.0;1.17440372864366;0.8336745723748439
0;9678;151663955;;25;4;0.16;2.485023947579185;0.5442407642810929
1;9789;212854461;0.885396183;24;10;0.4166666666666667;0.6514801316723774;0.7115070579366344
0;9789;267988672;;55;12;0.21818181818181817;2.7132142607966636;0.55558422912573
1;9790;212856456;1.50380349;33;26;0.7878787878787878;0.9824953740126185;0.8664514089639123
0;9790;150687087;;59;22;0.3728813559322034;2.4158676470889184;0.5951596934703977
1;9816;146200276;0.281990618;49;12;0.24489795918367346;1.2695836697599379;0.588101625097374
0;9816;333695364;;38;15;0.39473684210526316;2.5396779504152063;0.6300255092774616
1;9820;21285934X;1.37711418;20;19;0.95;1.1760002920879176;0.7950931635835848
0;9820;147635268;;46;10;0.21739130434782608;2.820462085061092;0.3296737949018296
1;9846;146200276;0.740036845;49;16;0.32653061224489793;1.9756318152421526;0.5685750511756397
0;9846;136537200;;186;59;0.3172043010752688;2.65938453681856;0.5605674811142637
1;9937;151297657;0.921467066;48;44;0.9166666666666666;1.1019102480143537;0.7619485681445415
0;9937;135575184;;24;11;0.4583333333333333;1.2589983264347806;0.6874357853079379
1;9938;152986243;1.25263596;74;85;1.1486486486486487;1.358473059231923;0.842799253081884
0;9938;244057222;;17;2;0.11764705882352941;3.1704448114690926;0.09660508712878857
1;9973;147054419;1.60359061;191;93;0.4869109947643979;2.108906026940214;0.7447291823873594
0;9973;267921829;;23;3;0.13043478260869565;2.9999760713019334;0.47153799205837216
1;10093;143067079;1.53118896;16;15;0.9375;1.040238563439122;0.8548028013415089
0;10093;133500500;;27;0;0.0;NaN;-0.0
1;10180;212955705;1.95651996;51;62;1.2156862745098038;1.3989567076140839;0.8124790545555555
0;10180;331762714;;19;8;0.42105263157894735;2.8757847102668417;0.5256630130400359
1;10186;146827384;0.563012302;28;16;0.5714285714285714;1.575561350841669;0.6502159762359179
0;10186;150586752;;25;8;0.32;3.010273947953543;0.5557456171493145
1;10241;212962337;1.83385646;28;29;1.0357142857142858;1.0106011922497975;0.8608815949957087
0;10241;266775853;;92;8;0.08695652173913043;2.3826178247810605;0.438725208630158
1;10275;212972928;0.868224144;12;12;1.0;1.007357774200519;0.7421061300107644
0;10275;245499229;;38;7;0.18421052631578946;2.800823339466563;0.5906702907218317
1;10279;147076706;1.55056047;37;37;1.0;1.3976034001807611;0.8204473146837135
0;10279;031142540;;45;27;0.6;2.3704452723451737;0.6172194039028178
1;10286;212972286;1.90887594;26;38;1.4615384615384615;1.565578671418845;0.7819939186801304
0;10286;13776507X;;95;58;0.6105263157894737;2.2059538459222363;0.5736853340650166
1;10289;212892959;0.497541368;28;32;1.1428571428571428;1.0295821638727454;0.839575549004593
0;10289;250048124;;16;2;0.125;3.1848592180256805;NaN
1;10299;212893246;1.90233076;23;23;1.0;1.3945724359930984;0.7874833330086852
0;10299;151524521;;49;11;0.22448979591836735;2.5689136676175233;0.35759578700726136
1;10324;151196729;1.7891767;66;54;0.8181818181818182;1.7994335234791403;0.7521683661709972
0;10324;226000893;;22;18;0.8181818181818182;2.4993519940324873;0.6104410026993968
1;10339;150147430;1.41154659;87;80;0.9195402298850575;1.7306960736408044;0.7814085214798259
0;10339;337558965;;20;9;0.45;3.092748319243605;0.4217240121477713
1;10341;151221561;1.61297035;75;66;0.88;1.3804853890448219;0.7798829131396114
0;10341;149950179;;39;16;0.41025641025641024;1.8208845915413945;0.6189530626137619
1;10344;21293533X;1.39124489;95;62;0.6526315789473685;1.7695724449324512;0.7094350508659484
0;10344;247195561;;13;4;0.3076923076923077;1.7499332082543568;0.4211225796182615
1;10364;147077281;1.52894485;76;71;0.9342105263157895;1.5572220812055275;0.755113278670648
0;10364;237142775;;33;15;0.45454545454545453;1.9887968663153022;0.6197201789640746
1;10365;137370245;0.452607691;83;48;0.5783132530120482;1.6088239527048713;0.7726847110427129
0;10365;151218994;;97;25;0.25773195876288657;2.3308358358761954;0.5345329291887518
1;10368;212959352;1.78368747;25;16;0.64;1.0088500363740462;0.8181180534962613
0;10368;190951354;;79;15;0.189873417721519;2.5321530398992715;0.5800678830663566
1;10370;14707732X;1.03684521;18;19;1.0555555555555556;0.9757728239046396;0.8301807579555099
0;10370;308489527;;13;2;0.15384615384615385;1.728702872282395;NaN
1;10371;212960997;1.67913699;23;25;1.0869565217391304;0.925150946691546;0.843366953592445
0;10371;165621990;;23;2;0.08695652173913043;2.906294728489165;0.685291405444301
1;10375;150497504;1.47493792;48;58;1.2083333333333333;1.6091102230490986;0.8005645832757404
0;10375;322913632;;15;10;0.6666666666666666;2.378040757700873;0.6101259026885457
1;10381;212970267;1.66716242;100;67;0.67;1.7088895677344647;0.740632775711363
0;10381;230347061;;24;3;0.125;2.9524512893913326;0.2878225920285926
1;10386;151213518;1.67238891;31;26;0.8387096774193549;1.5229558872328801;0.7355848350084288
0;10386;139164103;;21;1;0.047619047619047616;2.556489265028841;NaN
